soa11_name,soa11_code,lgd14_name,lgd14_code,Civic Assets score,Civic Assets rank,Connectedness score,Connectedness rank,Engaged Community score,Engaged Community rank,Community Needs Index score,Community Needs Index rank,Left Behind Area?
Ballysillan_3,95GG06S3,Belfast,N09000003,-1.0888291597366333,813,54.43861389160156,284,56.644500732421875,241,57.15587615966797,482,FALSE
Beechmount_1,95GG07S1,Belfast,N09000003,-0.8558194041252136,763,70.81236267089844,166,64.17932891845703,181,76.62689208984375,279,FALSE
Beechmount_2,95GG07S2,Belfast,N09000003,-1.3544882535934448,851,78.1746597290039,135,63.9586181640625,183,78.34820556640625,257,FALSE
Beechmount_3,95GG07S3,Belfast,N09000003,-0.870587170124054,768,51.90092468261719,314,109.89832305908203,19,105.39656829833984,101,FALSE
Bellevue_1,95GG08S1,Belfast,N09000003,-0.7798832654953003,739,42.43659210205078,392,48.10829162597656,318,45.99922180175781,605,FALSE
Bellevue_2,95GG08S2,Belfast,N09000003,-0.3369404077529907,600,94.543121337890625,71,45.463104248046875,348,85.4034652709961,206,FALSE
Bellevue_3,95GG08S3,Belfast,N09000003,0.1271515041589737,417,56.677494049072266,256,81.466033935546875,93,94.926910400390625,142,FALSE
Belmont_1,95GG09S1,Belfast,N09000003,-1.1175315380096436,823,11.162367820739746,764,56.643455505371094,242,34.55540466308594,757,FALSE
Belmont_2,95GG09S2,Belfast,N09000003,-1.105347752571106,818,30.23260498046875,511,52.4132080078125,280,40.56562805175781,686,FALSE
Belmont_3,95GG09S3,Belfast,N09000003,-0.22853749990463257,558,62.08985137939453,223,78.1412353515625,102,89.496551513671875,174,FALSE
Blackstaff_1,95GG10S1,Belfast,N09000003,-1.4596996307373047,862,87.139312744140625,98,30.15958023071289,551,60.30646896362305,450,FALSE
Blackstaff_2,95GG10S2,Belfast,N09000003,-0.922964870929718,783,67.97715759277344,180,33.35527038574219,498,51.836727142333984,540,FALSE
Bloomfield_1_(Belfast_LGD),95GG11S1,Belfast,N09000003,-0.983462393283844,794,107.15272521972656,45,22.13797378540039,703,72.04920959472656,322,FALSE
Bloomfield_2_(Belfast_LGD),95GG11S2,Belfast,N09000003,-1.2305246591567993,842,71.7402114868164,159,24.902626037597656,650,46.857913970947266,595,FALSE
Bloomfield_3_(Belfast_LGD),95GG11S3,Belfast,N09000003,-0.5708245635032654,657,93.7078857421875,76,30.721229553222656,541,72.0814437866211,320,FALSE
Botanic_1,95GG12S1,Belfast,N09000003,-1.415412425994873,856,19.40997314453125,648,23.66033363342285,667,14.701834678649902,887,FALSE
Botanic_2,95GG12S2,Belfast,N09000003,-0.4671435058116913,632,80.3153076171875,122,25.18324851989746,641,59.33455276489258,463,FALSE
Botanic_3,95GG12S3,Belfast,N09000003,-0.9431087970733643,787,92.16996765136719,83,25.433202743530273,638,62.4776725769043,425,FALSE
Botanic_4,95GG12S4,Belfast,N09000003,-1.4957516193389893,863,46.926124572753906,354,23.37769889831543,677,27.77837371826172,828,FALSE
Botanic_5,95GG12S5,Belfast,N09000003,-1.073785424232483,810,96.35687255859375,62,23.58290672302246,669,66.58917999267578,380,FALSE
Castleview_1,95GG13S1,Belfast,N09000003,-0.7639284729957581,731,111.01846313476562,37,66.01790618896484,170,109.08993530273437,82,FALSE
Castleview_2,95GG13S2,Belfast,N09000003,-0.6545419096946716,682,21.93701171875,610,60.771514892578125,211,46.925350189208984,594,FALSE
Castleview_3,95GG13S3,Belfast,N09000003,-0.5047490000724792,639,88.88629913330078,92,64.364471435546875,179,93.3700942993164,151,FALSE
Cavehill_1,95GG14S1,Belfast,N09000003,-1.0644280910491943,808,32.23504638671875,487,61.02882766723633,210,48.26528549194336,588,FALSE
Cavehill_2,95GG14S2,Belfast,N09000003,-0.7335402965545654,713,30.68641471862793,505,51.37947082519531,284,43.6335563659668,646,FALSE
Cavehill_3,95GG14S3,Belfast,N09000003,-0.5306475758552551,640,26.88410758972168,552,75.90415954589844,109,64.799530029296875,400,FALSE
Cherryvalley_1,95GG15S1,Belfast,N09000003,-0.5440984964370728,647,28.383625030517578,532,57.606143951416016,231,49.21994400024414,577,FALSE
Cherryvalley_2,95GG15S2,Belfast,N09000003,-0.1672162413597107,534,50.358116149902344,324,61.141517639160156,207,67.07911682128906,375,FALSE
Cherryvalley_3,95GG15S3,Belfast,N09000003,0.2098027467727661,385,80.10785675048828,124,72.702667236328125,128,105.7387924194336,99,FALSE
Chichester_Park_1,95GG16S1,Belfast,N09000003,-1.1981130838394165,837,55.731754302978516,267,37.56401443481445,442,44.35972213745117,636,FALSE
Chichester_Park_2,95GG16S2,Belfast,N09000003,-1.4228732585906982,857,42.06336975097656,403,36.411746978759766,455,34.003326416015625,761,FALSE
Chichester_Park_3,95GG16S3,Belfast,N09000003,-1.3177815675735474,848,51.927268981933594,313,51.041778564453125,289,50.024654388427734,571,FALSE
Cliftonville_1,95GG17S1,Belfast,N09000003,-1.3855798244476318,854,73.3385238647461,154,58.87624740600586,223,71.129852294921875,334,FALSE
Cliftonville_2,95GG17S2,Belfast,N09000003,-1.951774001121521,885,73.537933349609375,152,61.66517639160156,200,72.9840316772461,314,FALSE
Cliftonville_3,95GG17S3,Belfast,N09000003,-1.6780190467834473,876,99.01373291015625,58,52.56950378417969,279,85.72858428955078,200,FALSE
Clonard_1,95GG18S1,Belfast,N09000003,-0.9383914470672607,786,95.52117919921875,66,54.86204528808594,254,87.73155975341797,185,FALSE
Clonard_2,95GG18S2,Belfast,N09000003,-0.943427562713623,788,123.74561309814453,20,44.71440124511719,353,101.4415512084961,107,FALSE
Crumlin_1_(Belfast_LGD),95GG19S1,Belfast,N09000003,-1.7742292881011963,880,138.83013916015625,7,45.92657470703125,341,112.39214324951172,70,TRUE
Crumlin_2_(Belfast_LGD),95GG19S2,Belfast,N09000003,-1.1979342699050903,836,103.89422607421875,49,52.87907791137695,274,90.4222640991211,165,FALSE
Duncairn_1,95GG20S1,Belfast,N09000003,-1.6214237213134766,871,63.3615608215332,211,33.11121368408203,501,45.81803512573242,611,FALSE
Duncairn_2,95GG20S2,Belfast,N09000003,-1.62797212600708,872,86.61824035644531,99,33.97267532348633,491,62.432098388671875,428,FALSE
Falls_1,95GG21S1,Belfast,N09000003,-1.5992231369018555,869,131.87608337402344,13,54.212364196777344,262,111.8038558959961,72,TRUE
Falls_2,95GG21S2,Belfast,N09000003,-1.0197365283966064,802,137.7930450439453,9,49.141117095947266,308,114.29938507080078,66,TRUE
Falls_3,95GG21S3,Belfast,N09000003,-1.6076815128326416,870,82.10496520996094,116,40.84963607788086,394,64.11165618896484,404,FALSE
Falls_Park_1,95GG22S1,Belfast,N09000003,-1.8085862398147583,882,48.12944793701172,344,72.34728240966797,131,64.25957489013672,403,FALSE
Falls_Park_2,95GG22S2,Belfast,N09000003,-0.6819726824760437,690,55.41454315185547,273,84.38374328613281,82,84.73062896728516,209,FALSE
Falls_Park_3,95GG22S3,Belfast,N09000003,-0.7600120306015015,728,82.68048095703125,114,113.62449645996094,14,132.8702392578125,28,FALSE
Finaghy_1,95GG23S1,Belfast,N09000003,-0.17514494061470032,538,19.731584548950195,644,93.59393310546875,51,80.48699951171875,240,FALSE
Finaghy_2,95GG23S2,Belfast,N09000003,-0.503363847732544,638,54.80031967163086,279,60.124183654785156,217,65.348175048828125,394,FALSE
Finaghy_3,95GG23S3,Belfast,N09000003,-0.6303321123123169,674,41.33944320678711,406,71.32841491699219,139,65.39204406738281,393,FALSE
Fortwilliam_1,95GG24S1,Belfast,N09000003,-1.3084746599197388,847,52.82710266113281,302,50.435264587402344,298,50.16612243652344,567,FALSE
Fortwilliam_2,95GG24S2,Belfast,N09000003,-0.4049614667892456,619,63.09684753417969,215,70.62945556640625,145,80.5184555053711,239,FALSE
Fortwilliam_3,95GG24S3,Belfast,N09000003,-0.7661740183830261,733,31.414522171020508,500,42.35171127319336,377,36.921634674072266,724,FALSE
Glen_Road_1,95GG25S1,Belfast,N09000003,-0.7444693446159363,719,46.42364501953125,358,96.25929260253906,43,90.33329010009766,167,FALSE
Glen_Road_2,95GG25S2,Belfast,N09000003,-0.89228355884552,773,49.423194885253906,337,70.30540466308594,149,64.96223449707031,398,FALSE
Glen_Road_3,95GG25S3,Belfast,N09000003,-0.7647921442985535,732,48.9852409362793,341,112.69189453125,15,107.97948455810547,89,FALSE
Glencairn_1,95GG26S1,Belfast,N09000003,-0.8240143060684204,752,72.32738494873047,156,98.07189178466797,37,110.30291748046875,78,TRUE
Glencairn_2,95GG26S2,Belfast,N09000003,-0.9032484292984009,778,70.94120025634766,165,96.294097900390625,42,106.0278091430664,97,FALSE
Glencolin_1,95GG27S1,Belfast,N09000003,-0.36072516441345215,607,21.471195220947266,613,83.21288299560547,84,69.01947784423828,351,FALSE
Glencolin_2,95GG27S2,Belfast,N09000003,0.04477192461490631,441,43.201507568359375,384,84.92388916015625,78,88.24897766113281,181,FALSE
Glencolin_3,95GG27S3,Belfast,N09000003,-0.18570488691329956,542,71.61943054199219,161,93.92185974121094,50,111.48350524902344,73,FALSE
Glencolin_4,95GG27S4,Belfast,N09000003,-0.5368779897689819,645,90.082061767578125,88,70.05351257324219,150,97.88932800292969,126,FALSE
Highfield_1,95GG28S1,Belfast,N09000003,-0.038896869868040085,483,31.297330856323242,501,94.38005065917969,46,90.52991485595703,164,FALSE
Highfield_2,95GG28S2,Belfast,N09000003,-1.1991982460021973,838,59.906715393066406,236,41.445953369140625,390,49.862091064453125,573,FALSE
Highfield_3,95GG28S3,Belfast,N09000003,-0.6215186715126038,670,69.9792251586914,170,59.659523010253906,219,74.89741516113281,297,FALSE
Island_1,95GG29S1,Belfast,N09000003,-0.7712459564208984,736,59.420440673828125,239,18.108814239501953,760,37.484153747558594,719,FALSE
Island_2,95GG29S2,Belfast,N09000003,-0.9202937483787537,782,55.05881118774414,277,19.8380126953125,740,33.45529556274414,764,FALSE
Knock_1,95GG30S1,Belfast,N09000003,-0.6835111379623413,693,65.92403411865234,192,66.901580810546875,162,78.05135345458984,265,FALSE
Knock_2,95GG30S2,Belfast,N09000003,-0.989903450012207,796,37.84394073486328,434,52.8828125,273,45.41840362548828,615,FALSE
Knock_3,95GG30S3,Belfast,N09000003,-0.6915591955184937,694,42.152488708496094,398,101.75205993652344,27,96.909027099609375,134,FALSE
Ladybrook_1,95GG31S1,Belfast,N09000003,-0.38619372248649597,615,52.689788818359375,303,115.19976806640625,12,117.41180419921875,58,FALSE
Ladybrook_2,95GG31S2,Belfast,N09000003,-0.3950137794017792,617,63.03579330444336,216,106.45176696777344,23,115.70972442626953,63,FALSE
Ladybrook_3,95GG31S3,Belfast,N09000003,-0.6743534803390503,689,55.95854187011719,264,57.096961975097656,235,63.08022689819336,419,FALSE
Legoniel_1,95GG32S1,Belfast,N09000003,-0.10608654469251633,507,50.24205780029297,326,76.64002990722656,107,82.25931549072266,230,FALSE
Legoniel_2,95GG32S2,Belfast,N09000003,-1.1089468002319336,821,79.95118713378906,125,63.713714599609375,186,80.44550323486328,242,FALSE
Legoniel_3,95GG32S3,Belfast,N09000003,-1.5839232206344604,868,58.98902893066406,245,60.6669921875,215,61.442630767822266,437,FALSE
Malone_1,95GG33S1,Belfast,N09000003,-0.8566182851791382,764,10.689006805419922,769,74.55158233642578,118,51.6174430847168,543,FALSE
Malone_2,95GG33S2,Belfast,N09000003,-0.692198634147644,695,27.071331024169922,549,61.82191467285156,199,50.157222747802734,568,FALSE
Malone_3,95GG33S3,Belfast,N09000003,-0.623103141784668,672,21.981372833251953,609,82.22477722167969,90,65.4526596069336,390,FALSE
Musgrave_1,95GG34S1,Belfast,N09000003,-0.8255398869514465,753,79.67106628417969,127,64.5333251953125,177,83.148223876953125,223,FALSE
Musgrave_2,95GG34S2,Belfast,N09000003,-0.9178643226623535,780,38.05106735229492,431,87.12834167480469,67,75.82929229736328,287,FALSE
Musgrave_3,95GG34S3,Belfast,N09000003,-1.282058835029602,846,23.240358352661133,595,55.24309539794922,253,38.60969924926758,707,FALSE
New_Lodge_1,95GG35S1,Belfast,N09000003,-1.7596843242645264,879,103.64088439941406,50,46.899803161621094,333,84.56837463378906,211,FALSE
New_Lodge_2,95GG35S2,Belfast,N09000003,-1.9654628038406372,886,156.68917846679687,1,47.927406311035156,325,122.8549575805664,45,TRUE
New_Lodge_3,95GG35S3,Belfast,N09000003,-2.0522098541259766,888,138.0930633544922,8,52.00129318237305,282,115.14381408691406,65,TRUE
Orangefield_1,95GG36S1,Belfast,N09000003,-0.3490960896015167,603,33.36072540283203,477,56.94449996948242,238,52.61373519897461,531,FALSE
Orangefield_2,95GG36S2,Belfast,N09000003,-0.09455163031816483,502,30.57015609741211,508,66.64582061767578,164,63.45680618286133,415,FALSE
Orangefield_3,95GG36S3,Belfast,N09000003,-1.135469675064087,826,49.85847091674805,333,65.93523406982422,171,60.75419235229492,442,FALSE
Ravenhill_1,95GG37S1,Belfast,N09000003,-1.441206455230713,860,12.347799301147461,742,84.43827819824219,81,57.53984069824219,479,FALSE
Ravenhill_2,95GG37S2,Belfast,N09000003,-0.7698425054550171,735,43.7979736328125,376,78.5648193359375,101,71.88444519042969,326,FALSE
Ravenhill_3,95GG37S3,Belfast,N09000003,-0.05417289584875107,491,54.24843215942383,288,112.05328369140625,16,119.88069915771484,53,FALSE
Rosetta_1,95GG38S1,Belfast,N09000003,-0.5984244346618652,663,57.632469177246094,251,67.71260833740234,156,73.99011993408203,307,FALSE
Rosetta_2,95GG38S2,Belfast,N09000003,-1.2303175926208496,841,40.78950500488281,407,57.10281753540039,234,49.01243209838867,582,FALSE
Rosetta_3,95GG38S3,Belfast,N09000003,-1.0973587036132812,815,60.59123229980469,228,61.11338806152344,208,65.18089294433594,396,FALSE
Shaftesbury_1,95GG39S1,Belfast,N09000003,-1.6297810077667236,873,51.07341384887695,319,23.403249740600586,676,29.8708438873291,811,FALSE
Shaftesbury_2,95GG39S2,Belfast,N09000003,-1.1904813051223755,834,68.712615966796875,177,23.505739212036133,674,43.934837341308594,643,FALSE
Shaftesbury_3,95GG39S3,Belfast,N09000003,-1.3290698528289795,850,95.015838623046875,68,23.894189834594727,663,63.87370300292969,409,FALSE
Shankill_1,95GG40S1,Belfast,N09000003,-1.0780727863311768,811,81.48075103759766,119,69.761749267578125,152,86.12979888916016,197,FALSE
Shankill_2,95GG40S2,Belfast,N09000003,-1.884228229522705,883,116.82115936279297,30,42.7982292175293,370,91.313751220703125,160,FALSE
Stormont_1,95GG41S1,Belfast,N09000003,-1.0567177534103394,806,10.314094543457031,772,60.67911911010742,213,37.59703063964844,718,FALSE
Stormont_2,95GG41S2,Belfast,N09000003,-0.8613178133964539,765,14.516408920288086,714,53.21132278442383,272,35.16797637939453,749,FALSE
Stormont_3,95GG41S3,Belfast,N09000003,-1.0303292274475098,803,36.57599639892578,447,82.11053466796875,91,68.15776062011719,363,FALSE
Stranmillis_1,95GG42S1,Belfast,N09000003,-0.6229373216629028,671,11.233978271484375,763,34.36214828491211,486,23.67020034790039,851,FALSE
Stranmillis_2,95GG42S2,Belfast,N09000003,-0.6945317983627319,696,42.84971237182617,387,25.855924606323242,631,32.257511138916016,778,FALSE
Stranmillis_3,95GG42S3,Belfast,N09000003,-0.7142156958580017,706,19.97657012939453,638,25.770755767822266,634,20.57294464111328,868,FALSE
Stranmillis_4,95GG42S4,Belfast,N09000003,-0.7832002639770508,740,25.846052169799805,559,41.440940856933594,391,33.37547302246094,766,FALSE
Sydenham_1,95GG43S1,Belfast,N09000003,-1.5312397480010986,865,75.8855972290039,144,17.901527404785156,763,44.743202209472656,628,FALSE
Sydenham_2,95GG43S2,Belfast,N09000003,-0.8205177783966064,751,58.36347198486328,246,23.315004348754883,679,38.944786071777344,699,FALSE
Sydenham_3,95GG43S3,Belfast,N09000003,-0.7117289304733276,704,77.849334716796875,140,25.939865112304687,626,54.50139617919922,515,FALSE
The_Mount_1,95GG44S1,Belfast,N09000003,-0.6093926429748535,667,118.76251983642578,27,24.5555362701416,652,86.68997955322266,193,FALSE
The_Mount_2,95GG44S2,Belfast,N09000003,-0.20050883293151855,548,117.65560913085937,29,54.6199951171875,258,110.70592498779297,77,TRUE
Upper_Malone_1,95GG45S1,Belfast,N09000003,-1.1926928758621216,835,10.298951148986816,774,43.78047561645508,363,24.931840896606445,844,FALSE
Upper_Malone_2,95GG45S2,Belfast,N09000003,-0.6405252814292908,681,88.178375244140625,95,66.46688079833984,166,92.89988708496094,152,FALSE
Upper_Malone_3,95GG45S3,Belfast,N09000003,-0.0827268734574318,501,52.57901382446289,306,61.59568405151367,201,70.43113708496094,341,FALSE
Upper_Springfield_1,95GG46S1,Belfast,N09000003,-0.8912950754165649,771,78.469268798828125,130,83.023406982421875,86,97.37516021728516,130,FALSE
Upper_Springfield_2,95GG46S2,Belfast,N09000003,-0.6998990178108215,699,42.14302062988281,399,71.49341583251953,137,65.26630401611328,395,FALSE
Upper_Springfield_3,95GG46S3,Belfast,N09000003,-0.9072072505950928,779,68.8926010131836,175,66.97631072998047,161,77.54795837402344,272,FALSE
Water_Works_1,95GG47S1,Belfast,N09000003,-1.5543663501739502,867,78.21832275390625,133,46.71541213989258,335,64.91809844970703,399,FALSE
Water_Works_2,95GG47S2,Belfast,N09000003,-1.6704832315444946,875,127.67300415039062,18,67.79024505615234,155,118.69898986816406,55,TRUE
Water_Works_3,95GG47S3,Belfast,N09000003,-1.6648485660552979,874,89.9691390991211,89,33.73451232910156,494,64.4421157836914,402,FALSE
Whiterock_1,95GG48S1,Belfast,N09000003,-1.2725677490234375,845,55.917381286621094,266,63.2822265625,189,63.052555084228516,420,FALSE
Whiterock_2,95GG48S2,Belfast,N09000003,-0.7304883599281311,712,71.205047607421875,164,70.5967025756836,146,83.094970703125,224,FALSE
Whiterock_3,95GG48S3,Belfast,N09000003,-0.8071597218513489,748,95.43830871582031,67,94.226959228515625,47,123.60596466064453,42,TRUE
Windsor_1,95GG49S1,Belfast,N09000003,-0.8894867897033691,770,23.996231079101563,586,23.842016220092773,665,19.447240829467773,874,FALSE
Windsor_2,95GG49S2,Belfast,N09000003,-0.8300620317459106,754,34.768882751464844,468,23.972673416137695,661,25.128280639648437,843,FALSE
Windsor_3,95GG49S3,Belfast,N09000003,-0.8396853804588318,759,28.525821685791016,530,36.473472595214844,454,30.65121078491211,799,FALSE
Windsor_4,95GG49S4,Belfast,N09000003,-0.5896306037902832,661,35.923927307128906,454,26.14211654663086,622,30.16946029663086,803,FALSE
Woodstock_1,95GG50S1,Belfast,N09000003,-0.3100118339061737,589,88.065338134765625,96,40.3720817565918,400,76.56489562988281,281,FALSE
Woodstock_2,95GG50S2,Belfast,N09000003,-0.6946582198143005,697,92.31474304199219,80,42.75230407714844,371,78.178558349609375,260,FALSE
Woodstock_3,95GG50S3,Belfast,N09000003,-0.7410317659378052,717,55.49993896484375,270,20.406177520751953,730,36.298240661621094,731,FALSE
Woodvale_1,95GG51S1,Belfast,N09000003,-1.0126636028289795,800,118.01925659179687,28,81.77232360839844,92,124.85636138916016,40,TRUE
Woodvale_2,95GG51S2,Belfast,N09000003,-1.4014992713928223,855,110.40727996826172,38,46.90452575683594,332,90.33392333984375,166,FALSE
Woodvale_3,95GG51S3,Belfast,N09000003,-1.4357837438583374,859,142.24014282226562,6,56.21918869018555,247,121.43489837646484,49,TRUE
Blackhead,95HH01W1,Mid and East Antrim,N09000008,1.002444863319397,78,47.98972702026367,345,10.467138290405273,847,75.89277648925781,285,FALSE
Bluefield_1,95HH02S1,Mid and East Antrim,N09000008,-0.20443131029605865,550,65.67574310302734,196,19.444982528686523,744,48.903568267822266,584,FALSE
Bluefield_2,95HH02S2,Mid and East Antrim,N09000008,0.6863675713539124,188,17.99800682067871,660,61.204891204833984,206,74.3935775756836,302,FALSE
Boneybefore,95HH03W1,Mid and East Antrim,N09000008,0.35172784328460693,330,86.2901840209961,100,21.572864532470703,708,75.85279083251953,286,FALSE
Burleigh_Hill_1,95HH04S1,Mid and East Antrim,N09000008,0.0629756897687912,434,42.066688537597656,402,29.769023895263672,556,44.919227600097656,625,FALSE
Burleigh_Hill_2,95HH04S2,Mid and East Antrim,N09000008,-0.6339664459228516,676,16.37576675415039,686,31.12384796142578,535,23.74924087524414,850,FALSE
Clipperstown,95HH05W1,Mid and East Antrim,N09000008,-0.634765625,677,57.872703552246094,249,50.15998840332031,301,59.296688079833984,465,FALSE
Eden_1,95HH06S1,Mid and East Antrim,N09000008,0.38947218656539917,316,16.39522361755371,685,51.0274543762207,290,54.57758712768555,514,FALSE
Eden_2,95HH06S2,Mid and East Antrim,N09000008,0.8508809804916382,117,31.51038360595703,499,45.523590087890625,345,79.47871398925781,248,FALSE
Gortalee,95HH07W1,Mid and East Antrim,N09000008,0.09654204547405243,424,82.52972412109375,115,9.52774429321289,857,62.99113464355469,421,FALSE
Greenisland,95HH08W1,Mid and East Antrim,N09000008,-0.24212542176246643,563,21.733644485473633,611,87.41749572753906,66,75.64388275146484,289,FALSE
Killycrot,95HH09W1,Mid and East Antrim,N09000008,-0.8918842673301697,772,54.471343994140625,281,4.746525764465332,880,29.49647331237793,815,FALSE
Knockagh,95HH10W1,Mid and East Antrim,N09000008,0.9782929420471191,82,28.318628311157227,535,17.490055084228516,770,67.19700622558594,372,FALSE
Love_Lane,95HH11W1,Mid and East Antrim,N09000008,-0.7682743072509766,734,51.75206756591797,317,24.29119300842285,657,34.59250259399414,756,FALSE
Milebush,95HH12W1,Mid and East Antrim,N09000008,0.06666750460863113,433,63.61832046508789,208,30.603313446044922,543,60.112098693847656,451,FALSE
Northland,95HH13W1,Mid and East Antrim,N09000008,-0.6402369737625122,680,52.354251861572266,309,38.140342712402344,431,46.39689254760742,600,FALSE
Sunnylands,95HH14W1,Mid and East Antrim,N09000008,-0.8515774011611938,761,145.33981323242187,4,8.057809829711914,861,99.09437561035156,121,FALSE
Victoria_(Carrickfergus_LGD),95HH15W1,Mid and East Antrim,N09000008,-0.30076101422309875,585,106.69990539550781,47,41.61252975463867,388,91.54728698730469,158,FALSE
Whitehead,95HH16W1,Mid and East Antrim,N09000008,0.5061259865760803,259,43.841583251953125,374,22.223310470581055,701,52.79828643798828,529,FALSE
Woodburn,95HH17W1,Mid and East Antrim,N09000008,0.2673422396183014,357,35.374847412109375,459,25.089401245117188,643,43.03181838989258,658,FALSE
Ballyhanwood_1,95II01S1,Lisburn and Castlereagh,N09000007,0.3048892617225647,342,20.441730499267578,632,56.30208206176758,245,58.367774963378906,475,FALSE
Ballyhanwood_2,95II01S2,Lisburn and Castlereagh,N09000007,-0.055767469108104706,492,13.22611141204834,729,26.9843807220459,614,26.436100006103516,834,FALSE
Beechill_1,95II02S1,Lisburn and Castlereagh,N09000007,-0.9195524454116821,781,3.453308582305908,873,7.023346900939941,870,3.9982261657714844,890,FALSE
Beechill_2,95II02S2,Belfast,N09000003,-0.864650309085846,766,15.964476585388184,692,55.371551513671875,251,37.62297439575195,717,FALSE
Beechill_3,95II02S3,Belfast,N09000003,-0.11575216054916382,514,72.10832977294922,158,61.53947067260742,203,84.12628173828125,214,FALSE
Cairnshill_1,95II03S1,Lisburn and Castlereagh,N09000007,1.1261824369430542,56,46.48924255371094,357,71.05582427978516,141,121.53766632080078,48,FALSE
Cairnshill_2,95II03S2,Lisburn and Castlereagh,N09000007,0.49723416566848755,264,56.080631256103516,262,61.543365478515625,202,88.072357177734375,183,FALSE
Carrowreagh_1,95II04S1,Lisburn and Castlereagh,N09000007,0.7228710651397705,171,13.157102584838867,730,35.12987518310547,475,55.60270309448242,501,FALSE
Carrowreagh_2,95II04S2,Lisburn and Castlereagh,N09000007,0.4092405140399933,304,42.250572204589844,396,28.384424209594727,586,52.0233154296875,537,FALSE
Carryduff_East_1,95II05S1,Lisburn and Castlereagh,N09000007,0.05433875322341919,438,9.26528549194336,793,32.231040954589844,516,31.066322326660156,794,FALSE
Carryduff_East_2,95II05S2,Lisburn and Castlereagh,N09000007,0.5207048654556274,255,28.749977111816406,528,13.773334503173828,821,41.81346893310547,675,FALSE
Carryduff_West_1,95II06S1,Lisburn and Castlereagh,N09000007,0.26034030318260193,362,3.708124876022339,870,16.043481826782227,789,23.625202178955078,852,FALSE
Carryduff_West_2,95II06S2,Lisburn and Castlereagh,N09000007,0.7955054044723511,141,43.10582733154297,385,19.43767547607422,745,64.00678253173828,405,FALSE
Cregagh,95II07W1,Belfast,N09000003,-0.6277716159820557,673,91.27001953125,86,63.819786071777344,185,92.86558532714844,153,FALSE
Downshire,95II08W1,Belfast,N09000003,-0.2872304618358612,581,52.84770202636719,301,65.54975128173828,173,70.7195053100586,337,FALSE
Dundonald_1,95II09S1,Lisburn and Castlereagh,N09000007,-0.45186716318130493,628,44.95790481567383,369,24.47745704650879,654,34.8399772644043,751,FALSE
Dundonald_2,95II09S2,Lisburn and Castlereagh,N09000007,0.01488223671913147,458,66.2267837524414,191,11.859890937805176,838,50.889312744140625,554,FALSE
Enler,95II10W1,Lisburn and Castlereagh,N09000007,0.19376127421855927,393,70.317657470703125,168,31.71839141845703,525,67.69213104248047,366,FALSE
Galwally,95II11W1,Lisburn and Castlereagh,N09000007,-0.17505815625190735,537,35.15985107421875,461,77.30204010009766,105,73.60269927978516,311,FALSE
Gilnahirk,95II12W1,Belfast,N09000003,-0.015088111162185669,473,27.35326385498047,546,63.04393005371094,194,59.524227142333984,460,FALSE
Graham's_Bridge,95II13W1,Lisburn and Castlereagh,N09000007,0.16135865449905396,404,40.37017059326172,412,9.7115020751953125,853,36.282470703125,732,FALSE
Hillfoot,95II14W1,Belfast,N09000003,-0.3254725933074951,598,14.625076293945312,710,69.91455841064453,151,53.72277069091797,523,FALSE
Knockbracken_1,95II15S1,Lisburn and Castlereagh,N09000007,0.650123119354248,203,44.73379898071289,371,47.737064361572266,326,75.54815673828125,291,FALSE
Knockbracken_2,95II15S2,Lisburn and Castlereagh,N09000007,-0.3229326009750366,597,27.503400802612305,544,28.50473403930664,580,29.980403900146484,809,FALSE
Lisnasharragh,95II16W1,Belfast,N09000003,-0.6615272164344788,686,34.16000747680664,472,60.676265716552734,214,52.267520904541016,534,FALSE
Lower_Braniel,95II17W1,Belfast,N09000003,-0.11629141867160797,515,67.033416748046875,185,82.64503479003906,88,98.4390640258789,125,FALSE
Minnowburn,95II18W1,Belfast,N09000003,-0.1936207115650177,545,67.0769271850586,184,54.73634338378906,257,74.32594299316406,304,FALSE
Moneyreagh_1,95II19S1,Lisburn and Castlereagh,N09000007,-0.2290283590555191,559,2.685493230819702,879,21.150178909301758,720,15.706297874450684,885,FALSE
Moneyreagh_2,95II19S2,Lisburn and Castlereagh,N09000007,0.3657762408256531,327,21.009422302246094,620,21.244375228881836,714,35.83850860595703,742,FALSE
Newtownbreda,95II20W1,Lisburn and Castlereagh,N09000007,-0.7843915820121765,741,20.652366638183594,628,15.73765754699707,795,14.706016540527344,886,FALSE
Tullycarnet,95II21W1,Belfast,N09000003,0.2864636182785034,346,69.71685028076172,172,73.27118682861328,124,101.78681182861328,106,FALSE
Upper_Braniel,95II22W1,Belfast,N09000003,0.05726701766252518,437,39.96078109741211,415,145.780517578125,2,131.47616577148437,29,FALSE
Wynchurch,95II23W1,Belfast,N09000003,-0.34203192591667175,602,42.13434600830078,400,70.7618637084961,144,67.525390625,367,FALSE
Agivey,95JJ01W1,Causeway Coast and Glens,N09000004,0.2203974723815918,380,20.792457580566406,624,27.35870361328125,602,36.201271057128906,733,FALSE
Atlantic,95JJ02W1,Causeway Coast and Glens,N09000004,-0.3004325032234192,584,54.6962890625,280,45.52608871459961,344,57.07209777832031,485,FALSE
Ballysally_1,95JJ03S1,Causeway Coast and Glens,N09000004,-0.5605576038360596,655,129.86228942871094,16,12.838654518127441,829,89.60028076171875,172,FALSE
